id,title,artist,album,image,track_id
515,Beatbox,NCT DREAM,Beatbox - The 2nd Album Repackage,https://i.scdn.co/image/ab67616d00001e024fbde4c63b86079e0517b1cb,0CatzXH85XWyBqqdB6qPMB
516,Back Door,Stray Kids,IN LIFE,https://i.scdn.co/image/ab67616d00001e02703093f86fd5c8bd79500610,0XuepwFJUcKN8T5zTqoP0F
517,RUN2U,STAYC,YOUNG-LUV.COM,https://i.scdn.co/image/ab67616d00001e028ea860a3e6904b875629d672,3gFcGnU4kTdMYLXDjH1TK8
518,In the morning,ITZY,GUESS WHO,https://i.scdn.co/image/ab67616d00001e02131cf6fcb170cda7a7956227,1Wcr8zrKqbUX0zwN8Dbr16
519,Up!,Kep1er,DOUBLAST,https://i.scdn.co/image/ab67616d00001e024d1fce6f6b2b64395f7e804e,3XZAvh2NCDQYHgJei35VQ1
520,INVU,TAEYEON,INVU - The 3rd Album,https://i.scdn.co/image/ab67616d00001e02034c3a8ba89c6a5ecfda3175,7rXcCpIAoOUCydkVDMcoPV
521,Blue Hour,TOMORROW X TOGETHER,minisode1 : Blue Hour,https://i.scdn.co/image/ab67616d00001e028c6cdb00ed42b1d6315f0bc1,3ObPkJQAgjAhTwYvDhPrAW
522,FIRE,EXID,X,https://i.scdn.co/image/ab67616d00001e02b45a211eb100f29a848dce9a,7IkuRNVAjwXpZ2DheQHL4L
523,Savage,aespa,Savage - The 1st Mini Album,https://i.scdn.co/image/ab67616d00001e02d8cc2281fcd4519ca020926b,3dbLT62Cvs46Ju7a8gpr36
524,After School,Weeekly,We play,https://i.scdn.co/image/ab67616d00001e0218a15ed7d84a6c773126b12b,52CBUrIdyf8tbZaUY9iawE
525,Bad Boy,Red Velvet,The Perfect Red Velvet - The 2nd Album Repackage,https://i.scdn.co/image/ab67616d00001e02b64001fa6292caefc7605550,5GKwq4sO5ZHKuWaDmdwMQc
526,On The Ground,ROSÉ,R,https://i.scdn.co/image/ab67616d00001e02fdec91537c467efa0cd75e2f,2pn8dNVSpYnAtlKFC8Q0DJ
527,ASAP,STAYC,STAYDOM,https://i.scdn.co/image/ab67616d00001e02af2fda9fb591d43c355c2ac3,5BXr7hYZQOeRttkeWYTq5S
528,Darl+ing,SEVENTEEN,Darl+ing,https://i.scdn.co/image/ab67616d00001e022139a9fca45751cc0b0f53ba,6vo0dV9t7PCQZKsLFwVwZ5
529,Black Mamba,aespa,Black Mamba,https://i.scdn.co/image/ab67616d00001e026f248f7695eb544a3a1955c5,1t2qYCAjUAoGfeFeoBlK51
530,Tamed-Dashed,ENHYPEN,DIMENSION : DILEMMA,https://i.scdn.co/image/ab67616d00001e026772cf096be8acc1df092519,1zoyteFQmeUUqyOl2Xznpy
531,PTT (Paint The Town),LOONA,[&],https://i.scdn.co/image/ab67616d00001e02608cf05fbd3605c77444917f,5awNIWVrh2ISfvPd5IUZNh
532,VISION,Dreamcatcher,[Apocalypse : Follow us],https://i.scdn.co/image/ab67616d00001e02c7d075ac409f015413350f6d,1nmc8ngLcvccw7Lay5v5SP
533,Ready to love,SEVENTEEN,SEVENTEEN 8th Mini Album 'Your Choice',https://i.scdn.co/image/ab67616d00001e02c1a20972c9a083d5cece9ce5,2FymmKBuog0loCuNXMwQID
534,Hello Future,NCT DREAM,Hello Future - The 1st Album Repackage,https://i.scdn.co/image/ab67616d00001e02e6d118f2ad157bf0bbfb83cf,332GJ8ykVuEt3jOT1sy7j6
535,NO PROBLEM (Feat. Felix of Stray Kids),NAYEON,IM NAYEON,https://i.scdn.co/image/ab67616d00001e025fb4a9cfbeb3b7beb337ed02,4zHvWi4iFAG45lgiN7smLC
536,NUNU NANA,Jessi,NUNA,https://i.scdn.co/image/ab67616d00001e02e411b11ff552ac7eed12d334,2cUzIBGMvx2BZ2Q1fzjdl1
537,SMILEY(Feat. BIBI),YENA,ˣ‿ˣ (SMiLEY),https://i.scdn.co/image/ab67616d00001e02a435b6276480ed558eece0fd,4zCIxSnVWpGNghERX4uWZF
538,Red Flavor,Red Velvet,The Red Summer - Summer Mini Album,https://i.scdn.co/image/ab67616d00001e028164cd1a2e03b7ca2db9ff5e,7nKQ5WAcjnG48knyLuo8gO
539,GingaMingaYo (the strange world),Billlie,the collective soul and unconscious: chapter one,https://i.scdn.co/image/ab67616d00001e0237392cac38ca8efa2315b04e,3jHg6QE70y2FTdnsxSrCbv
540,I Need The Light,ENHYPEN,I Need The Light,https://i.scdn.co/image/ab67616d00001e02e5245e31f1351c75654b5e92,69mhZKG0nDbSK7NoINWEsE
541,Secret Story of the Swan,IZ*ONE,Oneiric Diary,https://i.scdn.co/image/ab67616d00001e02e8132ffe49666c18a1f243b3,7G6WuVZuTbF6JcnA9wOvsD
542,Hot Sauce,NCT DREAM,Hot Sauce - The 1st Album,https://i.scdn.co/image/ab67616d00001e029dec4de4b22d56be408ee2fd,6B8MM3PVQtUbZLay7tP7er
543,I'm Not Cool,HyunA,I'm Not Cool,https://i.scdn.co/image/ab67616d00001e0232ba888c8c9b19cca68ca58d,5iIpbD34k4wnuRMZDNnuWf
544,Cold Blooded,Jessi,Cold Blooded,https://i.scdn.co/image/ab67616d00001e022733089f7a982afc28269134,34JfHOd0fcefm4FSPSrIhF
545,BBoom BBoom,MOMOLAND,GREAT!,https://i.scdn.co/image/ab67616d00001e02a5bb4ef1ca42f4378d815c7c,3BPoSr2pO34Aan6alFfVto
546,DM,fromis_9,Midnight Guest,https://i.scdn.co/image/ab67616d00001e02cf53b5c466a64daece07edc4,7B9W7Qsy5M2kyUNjQYIEG8
547,Rollin',Brave Girls,Rollin',https://i.scdn.co/image/ab67616d00001e0273d59cc449e4592026c3997a,6SQUopvuZyrWYjYayxxSXl
548,Pirate,EVERGLOW,Return of The Girl,https://i.scdn.co/image/ab67616d00001e024fcfc7c45bef0c20cc65ec27,0Vu5tjvXZX3qtzRiezxLi1
549,LATATA,(G)I-DLE,I am,https://i.scdn.co/image/ab67616d00001e02f8f78670dcb7eb6f7a4405d4,2ezKXygNO30pXyDQXkm6oD
550,Killing Me,CHUNG HA,Killing Me,https://i.scdn.co/image/ab67616d00001e02df3abb2b0071d1b11200db47,3QD0Y1tTngihByjdWC99lG
551,XOXO,JEON SOMI,XOXO,https://i.scdn.co/image/ab67616d00001e02350ecac91d0f0af55788c648,4r34Yi0eltsu1tp6z4lq3x
552,Nonstop,OH MY GIRL,NONSTOP,https://i.scdn.co/image/ab67616d00001e024957fced6061ee536ca618ab,5joNJn9LUvYcamWwa2iYCL
553,Stay This Way,fromis_9,from our Memento Box,https://i.scdn.co/image/ab67616d00001e028f1544ceffe6d266edd74532,3pqgVtpnQbBAZoWT4AEm1B
554,KISS,TRI.BE,LEVIOSA,https://i.scdn.co/image/ab67616d00001e0203611decaac95320f5549cec,7MONmJafc7senaIZE3ulWv
555,Ah puh,IU,IU 5th Album 'LILAC',https://i.scdn.co/image/ab67616d00001e024ed058b71650a6ca2c04adff,1IJxbEXfgiKuRx6oXMX87e
556,DUMB DUMB,JEON SOMI,DUMB DUMB,https://i.scdn.co/image/ab67616d00001e02fddc804f96cdd6a7de9bcc09,0dnkOK5hGUCmIJ7FDF0yHz
557,Make A Wish (Birthday Song),NCT,NCT RESONANCE Pt. 1 - The 2nd Album,https://i.scdn.co/image/ab67616d00001e024525dae431a233a077d2395c,6FdShjf7nA2cqEnpv1tIia
558,Beyond Love (Feat. 10CM),BIG Naughty,Beyond Love,https://i.scdn.co/image/ab67616d00001e024ed336d1298bd24caa4a7b0e,0HsRZwZzHoZ5AM5W2ZYI5c
559,Fall in Fall,VIBE,Fall in Fall,https://i.scdn.co/image/ab67616d00001e02dc7a4cdda393091f8e1185e7,5mwZ597mJSZ4MtO0EtxWBE
560,Missing You,BTOB,Brother Act.,https://i.scdn.co/image/ab67616d00001e0217477a7434c66ac5548b6ab7,2zlgwqw8BLX2JGB76LIFeF
561,Time And Fallen Leaves,AKMU,Time And Fallen Leaves,https://i.scdn.co/image/ab67616d00001e02a538c8b9cc02ebf82a56d211,5Qy4FxZ6FtNwWmRaLi6Fcu
562,SUPERCAR,HEIZE,Undo,https://i.scdn.co/image/ab67616d00001e0245c3e1eaeaed3345abae9616,49OWLslwYgeMZlTflhmgzR
563,Sunshine of June,Dailylab,Sunshine of June,https://i.scdn.co/image/ab67616d00001e026347408eae47e7a1614f481d,6BVY60lo3QaL6TSgBwKzgM
564,Falling Leaves are Beautiful,HEIZE,Late Autumn,https://i.scdn.co/image/ab67616d00001e029314c6ddad027167f1932026,7sNPQxJLeBNOQY1pEDZl1K
565,Autumn Breeze (feat. Rachel Lim),JIDA,Autumn Breeze,https://i.scdn.co/image/ab67616d00001e02b15548b90e6f5b251eed3d8d,11lcftRIEVOPDBHDrH1mm1
566,11:11,TAEYEON,My Voice - The 1st Album (Deluxe Edition),https://i.scdn.co/image/ab67616d00001e028da57096b4f09bd7cc6e1954,67QGnT1Vdfuuy4HkLTUVjj
567,Water,GIRIBOY,22522,https://i.scdn.co/image/ab67616d00001e0211404c12a94f0a156e042aa9,2l26SisqsxD0MCZoarxlL3
568,Sad Ending,Hippo,Sad Ending,https://i.scdn.co/image/ab67616d00001e02011c52db36ec3a02c110781d,78APQTb2q1QA0hLNxwOgYj
569,Hate this love,JERO,Hate this love,https://i.scdn.co/image/ab67616d00001e0273531cb4b13fbd91430eb207,216Q6SYsRfTCU5FOZWedT0
570,I got lucky,Kwon Jin Ah,Shape of me,https://i.scdn.co/image/ab67616d00001e0245ba9f5c98445e5a44559ec3,2xqZgDhbEzNIQGEz8HdrkJ
571,That was all of my love,109,That was all of my love,https://i.scdn.co/image/ab67616d00001e02393905c9381cb9d444d4cc64,45KeCqGOeUD35pd9efWwEn
572,Think About You (Prod. by 'Lee Chanhyuk),Younha,Think About You,https://i.scdn.co/image/ab67616d00001e02d8763c1ca5a725efed73f58d,2sYcXLI2dtHvHTYKTjpccl
573,Slightly Tipsy (She is My Type♡ X SANDEUL),Sandeul,Slightly Tipsy (She is My Type♡ X SANDEUL),https://i.scdn.co/image/ab67616d00001e02470483222eb038c3b60e71f6,1xWVYPdaLm909DbFmuPGOR
574,Autumn wind,Gemstone,Autumn wind,https://i.scdn.co/image/ab67616d00001e024feff39dc5c87a3eb352dc27,3ePi4qdoOXdnxmd9fkLn5O
575,I Like It,Panini Brunch,I Like It,https://i.scdn.co/image/ab67616d00001e02bbb3fe83e9969d149a078684,5a4o5ARfYHze8y7O7R5PDJ
576,Even if a memorable day comes,NC.A,"Reply 1988 (Original Television Soundtrack), Pt. 11",https://i.scdn.co/image/ab67616d00001e02eb3db64ebcbbc39ba0e29874,4qf2fNRdDoNszKfQ6weq4P
577,Fade Away,Seo actor,Fade Away,https://i.scdn.co/image/ab67616d00001e0240543dba4736687bbd1f4cc3,6D24uCuTJOhirnmRDtyB0m
578,난 혼자가 편해,이단미,난 혼자가 편해,https://i.scdn.co/image/ab67616d00001e02642d4b542564e973c5a6430c,7GygDFiaSTSo3dmcpfn4S6
579,Smile Box,Sandeul,Smile Box,https://i.scdn.co/image/ab67616d00001e025eca9dc8247fd4abf4b882fb,5irBjW7OeN6YAoR9ZUjLtD
580,Introduce me a good person,JOY,"HOSPITAL PLAYLIST (Original Television Soundtrack), Pt. 2",https://i.scdn.co/image/ab67616d00001e02117b1209803da865d76b6287,2OAEKEb0778gsDaCef7MLI
581,Lonely,N.Flying,Lonely,https://i.scdn.co/image/ab67616d00001e02c732bb42658cf5c5d76884fc,1YxgbUp2GqNycTSES1CI5S
582,Whatever For U,Grizzly,Fake Red,https://i.scdn.co/image/ab67616d00001e02f54801beba59f0b2e52e7dce,2wksPuFyaVZ9poakwOVFZe
583,Don't Know (Prod. CLAZZI),김수영 Kim Suyoung,Don't Know,https://i.scdn.co/image/ab67616d00001e02715cd825013a6ff5206c05c7,7i2G1Vhqgzb7P0qbYkgy7j
584,falling flowers (With Yebit),Sweden Laundry,Lyrical 1 – Afterimage,https://i.scdn.co/image/ab67616d00001e024a80db2879a2a50b9975b2b7,0sJnL9WUIl5BmuRPYDuELE
585,Will You Come to Me Again?,Rumble Fish,Will You Come To Me Again?,https://i.scdn.co/image/ab67616d00001e02b5a3a0b4e3f63c23c7678e9f,2wIopE9bCR0s9X0pUgUYbn
586,Hope You’re Doing Fine,BTOB,Move,https://i.scdn.co/image/ab67616d00001e023c653f14c82b9289ab290c33,10ARNkAVVzvDagSxSpf7FP
587,Too Much Regret,Busker Busker,Busker Busker 2nd,https://i.scdn.co/image/ab67616d00001e029f1629abdaa12ba64b28c0a1,1InF7ads6F8QSsJzOwG52n
588,Looking Back,Various Artists,Signal (Original Television Soundtrack),https://i.scdn.co/image/ab67616d00001e02014e9cc7b3143b28e61a49f6,5taHEqSavn4BmdAPRjFGP3
589,The Line (feat. Paul Kim),Kim Hyun Chul,The Line,https://i.scdn.co/image/ab67616d00001e02450fd34a89b712022ddb22e6,5KHVJkUko5LxRKEL4NgaBb
590,6:35PM,Kwon Jin Ah,Shape of me,https://i.scdn.co/image/ab67616d00001e0245ba9f5c98445e5a44559ec3,0aIuqjVsXQpo0rpkLztzxE
591,Autumn morning,IU,가을 아침 [Gaeul Achim] : Autumn morning,https://i.scdn.co/image/ab67616d00001e021627ea08474aa24609404eb0,100N8P8WYnz9eCYuLYGflV
592,In your heart,Lim Hyunsik,In your heart,https://i.scdn.co/image/ab67616d00001e0239c192966df3e7e7296a002e,7lgrRhx7ExnO4WBofwYeTR
593,"Endless dream, good night",AKMU,SAILING,https://i.scdn.co/image/ab67616d00001e02d41cdd1f3e033a0ea1642112,1Tn3BfNkoQio5yL0ZbO2z8
594,A Little Girl,OHHYUK,"Reply 1988 (Original Television Soundtrack), Pt. 3",https://i.scdn.co/image/ab67616d00001e0298cebc1a9eb5555af0e1cade,1N9TrsZZXX8GQvOvD3PV23
595,Dreamed a dream,"Car, the garden",C,https://i.scdn.co/image/ab67616d00001e02956e5ad1d9ae34dd548aaa62,0tumsfaXAjtZKqF5Vi2QFH
596,Can't Hold You,O.WHEN,From the day we loved to the day we said goodbye,https://i.scdn.co/image/ab67616d00001e02f9cb463c839b33363e08f752,1w5EcRVPlydRogxrmrQpvY
597,Only we know…,YOON GUN,Only we know…,https://i.scdn.co/image/ab67616d00001e0228733bc9f50745c4e334d3ea,1QeMKMxfFJf0HtsTZTr9Ha
598,LOVE STORY,Epik High,WE'VE DONE SOMETHING WONDERFUL,https://i.scdn.co/image/ab67616d00001e02a12b80c916f8346de32d2ee4,1hV2SwB1pcFXZgYG9Sq2J7
599,I Wanna Be With You,kimujoo,When I'm With You,https://i.scdn.co/image/ab67616d00001e0245b9caf6f462502f0b3d9d9c,4BRllgokpqghTc6b52mDMa
600,Butterfly,Joshua,"Your Questions, My Answers",https://i.scdn.co/image/ab67616d00001e02bc150d7e8c39c23553e1d7a2,1wMWUyEEPNqKW5sVOZKUOk
601,Us during that moment,Monday Kiz,Us during that moment,https://i.scdn.co/image/ab67616d00001e0238eb5874357ebb08f2f6d545,6z9b1gvsiokokjakZ9jDNK
602,All day,Bernard Park,To whom it may concern,https://i.scdn.co/image/ab67616d00001e0281db168d8b27499ccea34da7,147avtNKN2LvIlENoa0GJ8
603,Everything,Han Seung Ju,Everything,https://i.scdn.co/image/ab67616d00001e0211c60b974e8adceddcbafdb1,4mJVcd0bSD4BOaXPjkP13V
604,Paper Plane,Swan,In the End of Winter,https://i.scdn.co/image/ab67616d00001e024eef88041d477ce40c26055f,3Svzw7s61quYcD77evcW3p
605,Do you want to hear,M.O.M,Do you want to hear,https://i.scdn.co/image/ab67616d00001e02d53c80f9df7f7e6738fefccb,68QnW4ShMGTk9vvE3Tihng
606,hometown,HAEBIN,hometown,https://i.scdn.co/image/ab67616d00001e021f6c29550161e49a64af51f2,7MOMJntlnsDH95Q9KBbpGh
607,Autumn Memories (with Lee Seok Hoon),JO YURI,Autumn Memories,https://i.scdn.co/image/ab67616d00001e024b3bd1caffb707ea5bb03968,1McWd1iOZjwhof6OA7SpDZ
608,햇빛샤워,GRACY,햇빛샤워,https://i.scdn.co/image/ab67616d00001e02fdc37a486eb8daf1d87d809b,51xxRFCFjMWzZoT4OVD2AJ
609,Autumnal love,Yoon Hansol,On you,https://i.scdn.co/image/ab67616d00001e0289681480b25730a28734c139,091YZwi5O1IiFt4D7ulOCj
610,See you,amin,See you,https://i.scdn.co/image/ab67616d00001e024b57e205c93ea711fdb6e3bd,2uzK4GdJ63xhirHwt91FMq
611,Try (Journey Epilogue),Choi Yuree,Try (Journey Epilogue),https://i.scdn.co/image/ab67616d00001e029e39f296274202c7f525b25a,7HK1elgUFULwdkMsiCbqoJ
612,Evoked,Narae Lee,Poom,https://i.scdn.co/image/ab67616d00001e02b7e83a8c6344f350d4ff67b5,5bkstH3fzFHvDnvVPs7KRZ
613,쑥스러운 고백,어반폴리,쑥스러운 고백,https://i.scdn.co/image/ab67616d00001e02e6e4365ce647a70bf756f54f,3NupIPCFlmMnsgeByDIEBk
614,Hello,CHEN,Hello,https://i.scdn.co/image/ab67616d00001e023af1cd290e007a0f2475f32c,2B4Hz23pUeucJZEmgUIOtV
615,Acting (With Heize),GIRIBOY,Like A Film : 4 Songs,https://i.scdn.co/image/ab67616d00001e02f509e83407cf82e56969715b,1SSA6NNzrCo4MmpcHNDX0M
616,reminiscence,Standing Egg,reminiscence,https://i.scdn.co/image/ab67616d00001e022e96fd2c36ed40d9af5b5ffb,2KAtg9W0pKiJh94jaQ5jDT
617,"Shining, My 2006",Jukjae,2006,https://i.scdn.co/image/ab67616d00001e02e80e9bcf83cd4f3313cd3abc,0Aw8TF0SpyERLi4w0dXUi8
618,Story of night fall,Kassy,Rewind,https://i.scdn.co/image/ab67616d00001e02f6bbdc7896605a560acf1ece,6E2eYYvCV8znuzYlhudAJY
619,Home Sweet Home,"Car, the garden",APARTMENT,https://i.scdn.co/image/ab67616d00001e029a4d16624132929793f2f872,5Xf2cIARIa9gwWf6m4DvME
620,I'm Not Okay,KIM JAE HWAN,I'm Not Okay,https://i.scdn.co/image/ab67616d00001e02ae3de8b8fc5d44ccb4a1a855,4HTwHAJvDUy9HkGle66RsB
621,a week,BUDY,a week,https://i.scdn.co/image/ab67616d00001e02c859da3b451b0e7350e1e4ad,31yXAkrPkFQhTFgpTUFJjd
622,How about you,Noel,STAR,https://i.scdn.co/image/ab67616d00001e0244f0d13619c23c79ff5022f0,6ph9CwuzgnCii8NsJ1JJ0G
623,stay with me (With Choi Yu Ree),Sweden Laundry,Lyrical 1 – Afterimage,https://i.scdn.co/image/ab67616d00001e024a80db2879a2a50b9975b2b7,3P2w5AkWcX08bNZTc6EWqP
624,How's your night (She is My Type♡ X Jeong Eun Ji),JEONG EUN JI,How's your night (She is My Type♡ X Jeong Eun Ji),https://i.scdn.co/image/ab67616d00001e025d06ab9f14358cca96101c67,3CLZxLlFSSSITSRl1UFffY
625,Falling,Yu Seung Woo,Falling,https://i.scdn.co/image/ab67616d00001e02bac70fe501e0770244c945fd,6qk7gfVgnuiKPaJ5b9SYvn
626,Never Hate You,Standing Egg,Poetic,https://i.scdn.co/image/ab67616d00001e02614a7317ad43369802650fdf,0t28FLiywBPXcui9Q1X5J8
627,The Moment My Heart (She is My Type♡ X KYUHYUN),KYUHYUN,The Moment My Heart (She is My Type♡ X KYUHYUN),https://i.scdn.co/image/ab67616d00001e028f2090a36012d4ad65fae1e8,2wmFuAxSzNVgTSVjGAoiJ5
628,거리에서,Sung Si Kyung,The Ballads,https://i.scdn.co/image/ab67616d00001e02854ed2bbc27656534ea7ccdd,1J0NAemu98Bg5y39sqqfMI
629,Late Night,Noel,Late Night,https://i.scdn.co/image/ab67616d00001e02c0e08f9f6e69bb48ba1a82a6,3QRUPaizh0X42xNQMr8aPg
630,Memorize Our Night,"Car, the garden",Memorize Our Night,https://i.scdn.co/image/ab67616d00001e0283fc7e85affa0e28424af034,4LYlWqZSPaLMk9FthWF0To
631,Moments Make Memories,Jukjae,"18 again, Pt. 6 (Original Television Soundtrack)",https://i.scdn.co/image/ab67616d00001e02df0198e4629f6e041f52c2c9,3aWHovl6h2c1RyCAJP56gd
632,What day do you live?,Letter flow,What day do you live?,https://i.scdn.co/image/ab67616d00001e029c071868c2f83af9d0ae5083,2rccS92aHoL4TfGR9wK8B5
633,Autumnal love,Yoon Hansol,On you,https://i.scdn.co/image/ab67616d00001e0289681480b25730a28734c139,091YZwi5O1IiFt4D7ulOCj
634,Afraid To Say I Love You,THE ADE,Afraid To Say I Love You,https://i.scdn.co/image/ab67616d00001e0215307c8c377d0744087fd466,5q3q7ZIRq7EoCK3kpsfRpz
635,Only in the evening,Mackelli,aftersunset,https://i.scdn.co/image/ab67616d00001e0283447d89a94c413aeb67f076,3WgM1bEvbblhkE4MTLbXUA
636,Beyond (Feat. Soochang),Bond,Beyond,https://i.scdn.co/image/ab67616d00001e02d54be69b17abcc610d5c30b9,0nm1UnN6o64RG2CJywcJFa
637,가을의 노래,신아람,가을의 노래,https://i.scdn.co/image/ab67616d00001e021cf5e3ba016335638f0cf530,12nu4dBkgX93WL3YCF6nxE
638,일기예보,카페모카,weather forecast,https://i.scdn.co/image/ab67616d00001e0219336e31e5c155be5979eb8f,0L0fkd5rNncIy3PWKe4OW9
639,love talk,KODI GREEN,love talk,https://i.scdn.co/image/ab67616d00001e02ffb2181b25a8c81f7b951853,5WS5YCbjqhjRAJKdaExiEC
640,Always Remember,Sondia,도도솔솔라라솔 (Original Television Soundtrack) Pt. 10,https://i.scdn.co/image/ab67616d00001e022372b43b655283c2993f79d4,5C56Qnwq0aU9MIY2G6snfo
641,A Call from My Dream,Meaningful Stone,A Call from My Dream,https://i.scdn.co/image/ab67616d00001e0204a176f29248fe4b12a53f56,23YwgEnMllsZl0POeWiOzR
642,My Heart,YELLOW BENCH,My Heart,https://i.scdn.co/image/ab67616d00001e02cd784e6b49d7b52c13285ef1,1K9aHp1cak4AR7FghqIO8C
643,Petal,Benaddict,Petal,https://i.scdn.co/image/ab67616d00001e0202e230502376ad8ce67e2e97,32FYSYIIpc1j6To2Qgl4hq
644,Sorry That I Love You Still,KURO,Sorry That I Love You Still,https://i.scdn.co/image/ab67616d00001e02177a9465022a5e1ec1eead19,3LFmXXj0rErybNgbmlx5lL
645,그대는 어디로,ARO,그대는 어디로,https://i.scdn.co/image/ab67616d00001e0232e598b424631cfb8583be56,6pqL0Px6WVM9zZz7sFbRsa
646,After love,Party in My Pool,Complicated,https://i.scdn.co/image/ab67616d00001e0287f52c87400bd0c6dec52069,2ugH0jKsATjJsJGfG1e4pj
647,All I want is you,Seo actor,Fade Away,https://i.scdn.co/image/ab67616d00001e0240543dba4736687bbd1f4cc3,6ESVVNkjPVG7w8VNon6GDH
648,The Elephant,Darin,Forest,https://i.scdn.co/image/ab67616d00001e02724cdf2f53e6e66ac5ba8bcb,72rOtWVtQQtbXrEfLbMONZ
649,Wind,Odd Child,ha:f,https://i.scdn.co/image/ab67616d00001e025de9d7913f3fe33643e2fc54,1MLKahekaOgX0kGbv7i9A0
650,Stupid,Mia,Not a fairytale,https://i.scdn.co/image/ab67616d00001e028654a6538369dcae6d4252b0,3sGYUtkUI0ampaZvbjSrkp
651,Vague Hope,DALIE,Vague Hope,https://i.scdn.co/image/ab67616d00001e024e6c78fcc329b5ef07c9ab68,4aGsNc3T9qlk1y9MFBnJs8
652,잊어줄 순 없을까,카페모카,forget it,https://i.scdn.co/image/ab67616d00001e022d87899187e7397d7128a3e6,5A9T2kIskC3ei72QWs9lvz
653,Leaf (feat. 10CM),RAVI,Leaf (feat. 10CM),https://i.scdn.co/image/ab67616d00001e0242a7aaafc260c95eed916405,012syLYaTalPGsorWvJJSJ
654,HYE,onthedal,HYE,https://i.scdn.co/image/ab67616d00001e02b87a83a2d52db263df1c8b7c,5tx6Y6j4Q8MCdTOtVILLX5
655,He'll be good to you. (feat.KURO),Kumira,He'll be good to you.,https://i.scdn.co/image/ab67616d00001e0212d83c5f85dd648775b25a6f,5O6OjZxFxxroClXNp6hHK8
656,우린 알고 있잖아,Joo Yein,스물아홉,https://i.scdn.co/image/ab67616d00001e0251c20aa412906c8683344942,41ZWcnUBJnwvvqCeqIf8TA
657,Spring in September,Ulala Session,Spring in September,https://i.scdn.co/image/ab67616d00001e0297c054adeacb04954f58e117,5PkgKQxZ73NxGaKdWrAUNg
658,Beige coat,Grizzly,Beige coat,https://i.scdn.co/image/ab67616d00001e027349e9e335431ef3e3ce0c1d,0RErLzcXg9K3FtjN86e4gm
659,Hurt,NewJeans,NewJeans 1st EP 'New Jeans',https://i.scdn.co/image/ab67616d00001e029d28fd01859073a3ae6ea209,5expoVGQPvXuwBBFuNGqBd
660,Love Me Like That,Sam Kim,"Nevertheless, (Original Television Soundtrack, Pt. 6)",https://i.scdn.co/image/ab67616d00001e02c382d7b9b74ce02cab98bcb4,1lhm29o3syw122xynSKaAK
661,Palette (feat. G-DRAGON),IU,Palette,https://i.scdn.co/image/ab67616d00001e02c06f0e8b33ac2d246158253e,3y7ByLZ05tluscOTRgEJ9Y
662,By My Side,JUNNY,By My Side,https://i.scdn.co/image/ab67616d00001e0296c6f2356bf9ad60a9fd061f,6nzCvAtyADh0wwZEVMoujK
663,Perhaps Love (사랑인가요) (Prod.By 박근태),"에릭남 (Eric Nam), CHEEZE (치즈)",Your BGM Vol.1,https://i.scdn.co/image/ab67616d00001e029793ec961e1979b8ce1c8e0c,5bN1ltT5BhVMnszmgsqGD5
664,Let Me Know,Jimmy Brown,Let Me Know,https://i.scdn.co/image/ab67616d00001e02fc3e792545cd4d3df7ea3df8,1SPDWTBH7qcjbZ8zMRXlQ9
665,Galaxy 우주를 줄게,BOL4,Full Album RED PLANET,https://i.scdn.co/image/ab67616d00001e02463b630bf8d0269654337905,15c7KZTrsCUxCQcOdUVELc
666,Like A Fool,NIve,Like A Fool,https://i.scdn.co/image/ab67616d00001e0281e8bf4df241f2bed4d6debb,1E8Cztx0OIj4zm1IZh2XXj
667,2 O' CLOCK,dori,2 O' CLOCK,https://i.scdn.co/image/ab67616d00001e02b2c26082a6dd171731126d44,36PxJOUB8qFTcDFp2M0h6K
668,Beyond Love (Feat. 10CM),BIG Naughty,Beyond Love,https://i.scdn.co/image/ab67616d00001e024ed336d1298bd24caa4a7b0e,0HsRZwZzHoZ5AM5W2ZYI5c
669,Your Dog Loves You (Feat. Crush),Colde,Your Dog Loves You,https://i.scdn.co/image/ab67616d00001e02d2af333ea11148d368f12bb0,72cq3rZCIEYaq1TM8y5LBQ
670,"Can I Love ? (feat. youra, Meego)",Cosmic Boy,Can I Love ?,https://i.scdn.co/image/ab67616d00001e021f824c973de698b722df271d,4T2cOfemKB0owJS2JOu7dF
671,nostalgia,JUNNY,nostalgia,https://i.scdn.co/image/ab67616d00001e027f39417a4fec79f29bc03d36,6472TSRvXlqcmg3iSh4GEi
672,Maybe We Could Be a Thing,Jesse Barrera,Maybe We Could Be a Thing,https://i.scdn.co/image/ab67616d00001e02c922b4edc5affaa14265b08f,2yjDmSX8ukT00SXmRs04T6
673,SoulMate (feat. IU),ZICO,SoulMate (feat. IU),https://i.scdn.co/image/ab67616d00001e027ac73c439819e81f544cc023,1pz24zu5H9A0S1a2NKT4F0
674,WINE (Feat.Changmo) (Prod. SUGA),SURAN,WINE,https://i.scdn.co/image/ab67616d00001e022c0252c4e4a988f024e4d262,3eHkFA3StDR9BU7EVrUFLs
675,Walking In The Rain (feat. Younha),Chancellor,Chancellor,https://i.scdn.co/image/ab67616d00001e02d1aa897c87308d4e4163355e,3cJ520R7Pwav2xrQUHCcZo
676,It's You (Feat. ZICO),Sam Kim,Sun And Moon,https://i.scdn.co/image/ab67616d00001e028368fc4dff4622c0e00e6dbf,6pm3SR1vvrV54AOJWsN7y7
